No.	CHRIP_ID	CAS RN	CAS Identity	Chemical Substance Name
442	C026-105-33A	-		Copolymer of acrylic acid / 2-ethylhexyl acrylate / oxiran-2-ylmethyl methacrylate / cyclohexyl acrylate / styrene / 1,7,7-trimethylbicyclo[2.2.1]heptan-2-yl acrylate / butyl acrylate / butyl methacrylate / methacrylic acid / N-(2-methyl-4-oxopentan-2-yl)acrylamide / methyl methacrylate (It is limited that the polymer is insoluble in water and acid, and the content of the components having molecular weight less than 1,000 is 1% or less and contains oxiran-2-ylmethyl methacrylate 8wt% or less in the molecular structure.)
443	C026-105-44A	-		Sodium salt of copolymer of acrylamide / styrene / butyl acrylate / methacrylic acid / 2-methylidenesuccinic acid / 4-methyl-2,4-diphenylpent-1-ene, which contains dodecylsulfanyl group at the terminals (It is limited that the content of the components having molecular weight less than 1,000 is 1% or less.)
444	C026-105-99A	-		Reaction products of 6-oxo-6H-6lambda(5)-dibenzo[c,e][1,2]oxaphosphinine and hydroxybenzaldehyde
445	C026-106-02A	-		Reaction products of (reaction products of diphenylamine and 2,4,4-trimethylpent-1-ene) and formaldehyde and 4(or 5)-methyl-1H-1,2,3-benzotriazole, which consist of N-[(4(or 5 or 6 or 7)-methyl-1H-1,2,3-benzotriazol-1-yl)methyl]bis[4-(2,4,4-trimethylpentyl)phenyl]amine as a major component
446	C026-106-13A	-		Copolymer of acrylic acid / 2-hydroxyethyl acrylate / butyl acrylate / methyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
447	C026-106-35A	-		Copolymer of ethylstyrene / ethylene dimethacrylate / divinylbenzene / styrene / tert-butyl methacrylate (It is limited that the number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
448	C026-106-46A	-		Copolymer of acrylamide / isobutyl methacrylate / isopropenylbenzene / ethyl acrylate / 2-ethylhexyl acrylate / oxiran-2-ylmethyl methacrylate / styrene (It is limited that the content of the components having molecular weight less than 1,000 is 1% or less and the content of oxiran-2-ylmethyl methacrylate is 10wt% or less in molecular structure.)
449	C026-106-57A	-		Potassium and sodium mixed salt of copolymer of acrylic acid / styrene / maleic anhydride / methacrylic acid (It is limited that the content of the components having molecular weight less than 1,000 is 1% or less.)
450	C026-106-68A	-		Polyaddition products of ethane-1,2-diamine / 2-ethyl-2-(hydroxymethyl)propane-1,3-diol / bis(isocyanatocyclohexyl)methane / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid / alpha-(6-hydroxyhexyl)-omega-hydroxypoly(oxycarbonyloxyhexane-1,6-diyl) (It is limited that the number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
451	C026-106-79A	-		Polyaddition products of (polycondensation products of adipic acid / 3-methylpentane-1,5-diol) / 3-(aminomethyl)-3,5,5-trimethylcyclohexan-1-amine / 2-ethyl-2-(hydroxymethyl)propane-1,3-diol / bis(isocyanatocyclohexyl)methane / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid / 3-methylpentane-1,5-diol (It is limited that the number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
452	C026-106-80A	-		Copolymer of 4,4,4-trifluoro-3-hydroxy-2-methyl-3-(trifluoromethyl)butan-2-yl methacrylate / 1,1,1-trifluoro-2-hydroxy-6-methyl-2-(trifluoromethyl)heptan-4-yl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
453	C026-106-91A	-		Polyaddition products of ethylene glycol / cyclohexane-1,4-diyldimethanol / bis(4-isocyanatocyclohexyl)methane / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid / alpha-(4-hydroxybutyl(or 6-hydroxyhexyl))-omega-hydroxy-poly(oxycarbonyloxybutane-1,4-diyl/oxycarbonyloxyhexane-1,6-diyl) / water (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
454	C026-107-04A	-		Copolymer of ethyl acrylate / 2-ethylhexyl acrylate / styrene / methacrylic acid / methyl methacrylate / 2-methoxyethyl acrylate (It is limited that the polymer is insoluble in water and acid, and the content of the components having molecular weight less than 1,000 is 1% or less.)
455	C026-107-15A	-		Copolymer of 2-ethylhexyl acrylate / 2-ethylhexyl methacrylate / cyclohexyl methacrylate / 2-hydroxyethyl acrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
456	C026-107-26A	-		Copolymer of isobutyl methacrylate / 2-ethylhexyl acrylate / 2-ethylhexyl methacrylate / cyclohexyl methacrylate / styrene / 2-hydroxyethyl methacrylate / 4-hydroxybutyl acrylate / methyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
457	C026-107-37A	-		Copolymer of acrylic acid / cyclohexyl methacrylate / styrene / dodecyl methacrylate / tridecyl methacrylate / butyl acrylate / alpha-[2-(methacryloyloxy)ethyl]-omega-hydroxypoly[oxy(1-oxohexane-1,6-diyl)] (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
458	C026-107-60A	-		But-3-ene-1,2-diol
459	C026-107-71A	-		2,8,12,18-Tetraoxa-4,6,14,16-tetraaza-3,7,13,17(1,2)-tetrabenzenaspiro[9.9]nonadecaphane-4,5,14,15-tetraene
460	C026-107-82A	-		Copolymer of acrylamide / N-(3-acrylamidopropan-1-yl)-N,N,N',N',N'-pentamethyl-N,N'-(2-hydroxypropane-1,3-diyl)diammonium dichloride / N-[3-(dimethylamino)propan-1-yl]acrylamide / 2-methylidenesuccinic acid (It is limited that the content of the components having molecular weight less than 1,000 is 1% or less.)
461	C026-107-93A	-		Mixture of 1,3-bis(3-{tris[alkyl(C=1 or 2)oxy]silyl}propan-1-yl)urea and 1-(3-{tris[alkyl(C=1 or 2)oxy]silyl}propan-1-yl)urea
462	C026-108-06A	-		Polyaddition products of butane-1,4-diol / diisocyanatotoluene / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid / 2-ethyl-2-(hydroxymethyl)propane-1,3-diol / (polycondensation products of adipic acid / 2,2-dimethylpropane-1,3-diol / ethylene glycol / isophthalic acid / terephthalic acid) (It is limited that the number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
463	C026-108-17A	-		Addition products of azepan-2-one to polyaddition products of 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid / [polymer of 1,6-diisocyanatohexane (which consists of cyclic trimer as a major component)] (It is limited that the number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
464	C026-108-28A	-		Polyaddition products of bis(isocyanatocyclohexan-1-yl)methane / butane-1,4-diol / alpha-hydro-omega-hydroxypoly(oxybutane-1,4-diyl) / alpha-(6-hydroxyhexan-1-yl)-omega-hydroxypoly(oxycarbonyloxyhexane-1,6-diyl) / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid / 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane / propane-1,2-diyldiamine (It is limited that the number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
465	C026-108-39A	-		Esterification products by methaclyric acid to the terminals of (polyaddition products of 2-methyloxirane to polycondensation products of formaldehyde / phenol) (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
466	C026-108-40A	-		Copolymer of 1-chloro-1,2,2-trifluoroethene / ethoxyethene / (hexadecan-1-yloxy)ethene / (octadecan-1-yloxy)ethene / vinyl alkane(C=8, branched chain)carboxylate / vinyl 2,2-dimethylpropanoate / 4-(vinyloxy)butan-1-ol (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
467	C026-108-51A	-		Copolymer of butan-1-yl acrylate / cyclohexan-1-yl methacrylate / methacrylic acid / methyl methacrylate / oxiran-2-ylmethyl methacrylate (It is limited that the number-average molecular weight is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali, and contains no oxirane ring in molecular structure.)
468	C026-108-62A	-		Copolymer of acrylic acid / 2-ethylhexan-1-yl acrylate / 4-hydroxybutan-1-yl acrylate / methyl methacrylate / styrene (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
469	C026-108-73A	-		Copolymer of acrylic acid / butan-1-yl acrylate / cyclohexan-1-yl methacrylate / 2-ethylhexan-1-yl acrylate / 2-hydroxyethyl methacrylate / methyl methacrylate / N-(2-methyl-4-oxopentan-2-yl)acrylamide (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
470	C026-108-84A	-		Copolymer of isobutyl methacrylate / methacrylic acid / methyl methacrylate / 1,7,7-trimethylbicyclo[2.2.1]heptan-2-yl methacrylate / 2-phenoxyethyl acrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
471	C026-108-95A	-		Reaction products of [polyaddition products of 2',2'',3',3'',6',6''-hexamethyl-2,4',4''-methanetriyltriphenol / 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane], [polyaddition products of 2-ethyl-2-(hydroxymethyl)propane-1,3-diol / 1,3-bis(isocyanatomethyl)benzene and its addition products at one terminal with alpha-hydro-omega-methoxypoly(n=20-590)(oxyethylene)], {esterification products of acrylic acid and 2,2'-bis(hydroxymethyl)-2,2'-[oxybis(methylene)]dipropane-1,3-diol} and water (It is limited that the number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
472	C026-109-31A	-		Copolymer of acrylamide / methacrylic acid / methyl methacrylate / styrene / 1,7,7-trimethylbicyclo[2.2.1]heptan-2-yl acrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
473	C026-109-42A	-		Copolymer of ethyl acrylate / 2-ethylhexan-1-yl methacrylate / 2-hydroxyethyl acrylate / methyl methacrylate / octadecan-1-yl methacrylate / styrene (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
474	C026-109-53A	-		Partial magnesium salt of copolymer of acrylic acid / butan-1-yl acrylate / ethene (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
475	C026-109-64A	-		Polyaddition products of bis(isocyanatocyclohexan-1-yl)methane / 2-ethyl-2-(hydroxymethyl)propane-1,3-diol / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid / 3,3'-iminobis(propan-1-ylamine) / 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane / (polycondensation products of butane-1,4-diol / 1,3-dioxolan-2-one / hexane-1,6-diol) (It is limited that the number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
476	C026-109-75A	-		Polyaddition products of butane-1,4-diol / diisocyanatotoluene / 2-ethyl-2-(hydroxymethyl)propane-1,3-diol / alpha-hydro-omega-hydroxypoly(oxyethylene) / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid / alpha,alpha'-(propane-2,2-diyldi-1,4-phenylene)bis[omega-hydroxypoly(oxyethylene)] (It is limited that the number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
477	C026-109-86A	-		Condensation products of polycondensation products of 4,4',4''-(ethane-1,1,1-triyl)triphenol / phosgene / 4,4'-(propane-2,2-diyl)diphenol and 4-hydroxybenzonitrile (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
478	C026-109-97A	-		Condensation products of ({addition products of 2-[(2-aminoethyl)amino]ethanol or alpha-hydro-omega-methoxypoly(n=10-140)(oxyethylene) or 3-(triethoxysilyl)propan-1-ylamine to terminals of polyaddition products of 2-[(2-aminoethyl)amino]ethanol / bis(4-isocyanatocyclohexan-1-yl)methane / alpha-(6-hydroxyhexan-1-yl)-omega-hydroxypoly(n=3-30)(oxycarbonyloxyhexane-1,6-diyl) / {addition products of dibutan-1-ylamine to alpha-(oxiran-2-ylmethyl)-omega-(oxiran-2-ylmethoxy)poly(n=1-4)[oxy(methylethylene)]}} and its hydrolysis products)  (It is limited that the number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
479	C026-110-03A	-		Addition products of ethylene acrylate 2-(3-isocyanato-4-methylphenyl)carbamate to both terminals of (copolymer of but-1-ene / ethene terminated at both ends with 2-hydroxyethyl groups) (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
480	C026-110-14A	-		Reaction products of {[(acryloyloxy)methyl]tricyclo[5.2.1.0(2,6)]decanyl}methyl acrylate, alkyl(C=12, branched chain)thiol, butane-1,4-diyl diacrylate, 1-hydroxypropan-2-yl acrylate, 2-hydroxypropan-1-yl acrylate, 4-methyl-2,4-diphenylpent-1-ene and tricyclo[5.2.1.0(2,6)]decan-8-yl acrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
481	C026-110-25A	-		Polycondensation products of adipic acid / alanine / 1,1'-(1,3-phenylene)bis(methylamine) (It is limited that the number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
482	C026-110-36A	-		Reaction products of oxolan-2-one, 2-pyrrolidone and sodium, which consit of sodium 4-(2-oxopyrrolidin-1-yl)butanoate as a major component (85% or more)
483	C026-110-70A	-		Reaction products of 5-acetoacetamido-2-hydroxybenzoic acid, acetoacetanilide, aniline, 3,3'-dichlorobiphenyl-4,4'-bis(diazonium) dichloride, 3-methyl-1-phenyl-1H-pyrazol-5(4H)-one and potassium 4-acetoacetamidobenzenesulfonate, which consist of N,N'-diphenyl-2,2'-[(3,3'-dichlorobiphenyl-4,4'-diyl)bis(diazenyl)]diacetoacetamide as a major component (83% or more)
484	C026-110-81A	-		alpha-Trimethylsilyl-omega-trimethylsiloxypoly{oxy[dodecan-1-yl(methyl)silanediyl]/oxy[(2-isobutoxyethyl)(methyl)silanediyl]} (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
