No.	CHRIP_ID	CAS RN	CAS Identity	Chemical Substance Name
1422	C007-319-80A	36870-02-7		"Bis(pentane-2,4-dionato-O,O')(propane-1,3-diolato-O,O')titanium"
1423	C005-905-05A	36888-99-0		"5,5'-(1H-Isoindole-1,3(2H)-diylidene)dibarbituric acid"
1424	C007-249-96A	36978-41-3		"[4,5'-Biisobenzofuran]-1,1',3,3'-tetrone"
1425	C007-411-22A	37042-63-0		"1,1'-m-Phenylenedimethylbis(3-phenylthiourea)"
1426	C007-458-39A	37042-77-6		"3,3'-Bis(3-tert-butyl-4-hydroxy-5-methylphenyl)-N,N'-hexane-1,6-diyldipropanamide"
1427	C007-361-01A	37138-26-4		"Tetrasodium 4,4'-bis[[4-chloro-6-[(4-sulphonatophenyl)amino]-1,3,5-triazin-2-yl]amino]stilbene-2,2'-disulphonate"
1428	C007-470-17A	37172-53-5		Methyl 2-hexyl-3-oxocyclopentanecarboxylate
1429	C007-216-46A	37339-32-5		2-hydroxy-5-nonylbenzophenone oxime
1430	C008-243-88A	37350-42-8		Polymer of sodium acrylate / sodium 2-methyl-2-(acryloylamino)propane-1-sulfonate
1431	C007-332-93A	37433-35-5		"2-Propenoic acid, 2-methyl-, polymer with ethene and 2-methylpropyl 2-propenoate"
1432	C007-352-55A	37672-70-1		"2-((2-Cyanoethyl){4-[(2,6-dichloro-4-nitrophenyl)diazenyl]phenyl}amino)ethyl benzoate"
1433	C008-018-58A	37674-57-0		(3-Ethyloxetan-3-yl)methyl methacrylate
1434	C006-634-05A	37830-90-3		"4,5-Dimethyl-1,3-dioxol-2-one"
1435	C007-463-32A	37836-80-9		2-Isopropoxy-6-(trifluoromethyl)pyrimidin-4-ol
1436	C004-900-11A	37853-59-1		"Benzene, 1,1'-[1,2-ethanediylbis(oxy)]bis[2,4,6-tribromo-"
1437	C007-257-06A	37984-46-6		"N-[2-[(2-chloro-4,6-dinitrophenyl)azo]-5-[(2-cyanoethyl)amino]-4-methoxyphenyl]acetamide"
1438	C007-246-34A	38133-90-3		"N-(2,3-dihydro-2-oxo-1H-benzimidazol-5-yl)-3-hydroxy-4-[(2-nitrophenyl)azo]naphthalene-2-carboxamide"
1439	C006-634-49A	38167-72-5		"N-(2,6-Diethylphenyl)maleimide"
1440	C007-519-33A	38235-58-4		"(1S-trans)-5-hydroxy-alpha,alpha,4-trimethylcyclohex-3-ene-1-methanol"
1441	C007-310-04A	38289-31-5		trans-4-Heptylcyclohexanecarboxylic acid
1442	C007-345-47A	38291-94-0		"Eicosanedioic acid, dihydrazide"
1443	C007-311-06A	38304-52-8		"3,3'-[2-(oxiranylmethoxy)propane-1,3-diyl]bis[5,5-dimethyl-1-(oxiranylmethyl)imidazolidine-2,4-dione]"
1444	C007-437-19A	38304-68-6		Trisodium (S)-2-(carboxylatomethylamino)succinate
1445	C007-487-03A	38414-15-2		"Polycondensate of ethylene glycol, isophthalic acid, sodium 3,5-dicarboxybenzenesulfonate and terephthalic acid"
1446	C007-471-97A	38436-17-8		"1,1,1,2,2,3,3,4,4-Nonafluorohexane"
1447	C007-320-85A	38467-29-7		"Polymer(1,3-benzenedimethanamine/1-chloro-2,3-epoxypropane)"
1448	C006-635-29A	38585-74-9		"1,3-Thiazole-5-methanol"
1449	C007-240-21A	38613-77-3		"Tetrakis(2,4-di-tert-butylphenyl) [1,1-biphenyl]-4,4'-diylbisphosphonite"
1450	C007-250-46A	38842-20-5		4-Phenethylcumene
1451	C007-398-93A	38870-89-2		Methoxyacetyl chloride
1452	C005-906-07A	38900-29-7		Dilithium nonanedioate
1453	C007-267-10A	38998-42-4		"7,7'-Methylenebis(oxepan-2-one)"
1454	C006-635-85A	39098-97-0		(2-Thienyl)acetyl chloride
1455	C007-509-29A	39108-34-4		"3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Heptadecafluorodecane-1-sulfonic acid"
1456	C007-355-62A	39225-17-7		Diethyl (4-chlorobenzyl)phosphonate
1457	C007-518-75A	39394-92-8		Gold(1+) trisodium disulphite
1458	C005-538-15A	39515-40-7		"Cyano(3-phenoxyphenyl)methyl 2,2-dimethyl-3-(2-methylprop-1-en-1-yl)cyclopropanecarboxylate"
1459	C007-311-51A	39515-47-4		Hydroxy(3-phenoxyphenyl)acetonitrile
1460	C006-116-03A	39515-51-0		M-phenoxybenzaldehyde
1461	C006-841-11A	39537-23-0		L-Alanyl-L-glutamine
1462	C007-321-32A	39924-52-2		Methyl [3-oxo-2-(pent-2-en-1-yl)cyclopentyl]acetate
1463	C007-289-98A	39927-08-7		.alpha.-(Carboxymethyl)-.omega.-(carboxymethoxy)poly(oxyethylene)
1464	C007-361-45A	39936-40-8		"Polymer(1,2,4,5-benzenetetracarboxylic 1,2;4,5-dianhydride/3,3',4,4'-benzophenonetetracarboxylic 3,4;3'4'-dianhydride/4,4'-methylenedi(aniline)"
1465	C007-466-61A	39973-36-9		"Mixture of methylbicyclo[2.2.1]heptane-2,3-dicarboxylic anhydride and bicyclo[2.2.1]heptane-2,3-dicarboxylic anhydride(ratio 4:1)"
1466	C007-465-58A	40137-22-2		"3-(methylamino)propane-1,2-diol"
1467	C007-370-79A	40232-93-7		Bis(4-hydroxyphenyl)acetic acid
1468	C007-360-32A	40306-36-3		1-Ethyl-6-hydroxy-4-methyl-5-[(2-nitrophenyl)azo]-2-pyridone
1469	C007-302-72A	40306-75-0		3-acetamido-5-amino-4-hydroxybenzenesulphonic acid
1470	C007-351-08A	40360-28-9		"4,5,6,7-Tetrachloro-1-imino-1H-isoindol-3-amine"
1471	C007-466-94A	40371-51-5		(S)-4-Amino-2-hydroxybutanoic acid
1472	C005-565-30A	40372-72-3		Bis[3-(triethoxysilyl)propyl]tetrasulfane
1473	C007-292-75A	40530-60-7		"2-[(1-Amino-4-hydroxy-9,10-dioxo-9,10-dihydro-2-anthryl)oxy]ethyl ethyl carbonate"
1474	C005-907-09A	40601-76-1		"1,3,5-Triazine-2,4,6(1H,3H,5H)-trione, 1,3,5-tris[[4-(1,1-dimethylethyl)-3-hydroxy-2,6-dimethylphenyl]methyl]-"
1475	C008-452-21A	40623-75-4		Polymer of 2-acrylamido-2-methylpropane-1-sulfonic acid / acrylic acid
1476	C007-273-15A	40704-04-9		"2-[4-[2-([1,1'-biphenyl]-4-yl)vinyl]phenyl]-5,7-dimethylbenzoxazole"
1477	C007-237-44A	40716-47-0		"4,5,6,7-tetrachloro-3-[[3-methyl-4-[[4-[(4,5,6,7-tetrachloro-1-oxo-1H-isoindol-3-yl)amino]phenyl]azo]phenyl]amino]-1H-isoindol-1-one"
1478	C007-510-79A	40856-73-3		(S)-5-Methylhydantoin
1479	C007-343-54A	40876-94-6		1-ethyl-2-methyl-1H-indole
1480	C006-637-90A	40953-34-2		"2-amino-1H-imidazole-4,5-dicarbonitrile"
1481	C007-375-24A	41127-68-8		"[29H,31H-Phthalocyanine-2,3;9,10;16,17;23,24-octacarboximidato(2-)-N29,N30,N31,N32]copper"
1482	C007-452-37A	41222-70-2		Methyl D-tryptophanate hydrochloride
1483	C007-253-19A	41233-93-6		Potassium 2-methylbutan-2-olate
1484	C007-341-72A	41241-57-0		"Nonanoic acid, 9-[(6-hydroxyhexyl)oxy]-"
1485	C006-277-41A	41295-28-7		"4-methoxy-3,3'-dimethylbenzophenone"
1486	C007-518-20A	41301-27-3		4-Hydroxy-3-methyl-2-(prop-2-yn-1-yl)cyclopent-2-en-1-one
1487	C005-370-02A	41317-15-1		4-Methoxy-2-methyldiphenylamine
1488	C007-275-08A	41378-34-1		2-(3-Amino-4-hydroxybenzoyl)benzoic acid
1489	C007-328-25A	41405-35-0		"Heptanoyl chloride, 2,2,3,3,4,4,5,5,6,6,7,7-dodecafluoro-"
1490	C006-234-21A	41481-63-4		Bis[(4-allyloxy)phenyl] sulfone
1491	C005-907-43A	41481-66-7		"Phenol, 4,4'-sulfonylbis[2-(2-propen-1-yl)-"
1492	C006-344-51A	41489-18-3		Sodium hydrogen dodecanoyl-L-aspartate
1493	C007-208-25A	41489-76-3		Methyl 2-hydroxy-5-formylbenzoate
1494	C007-359-26A	41498-15-1		"Tricyclo[5.2.1.0(2,6)]dec-8-yl formate"
1495	C007-275-42A	41543-92-4		N-[4-(phenylamino)phenyl]methacrylamide
1496	C005-907-54A	41556-26-7		"Decanedioic acid, bis(1,2,2,6,6-pentamethyl-4-piperidinyl) ester"
1497	C006-640-22A	41562-24-7		N-oleylstearamide
1498	C007-347-29A	41570-56-3		4-ethoxy-N-phenyl-o-toluidine
1499	C007-444-50A	41611-76-1		"1,4-bis[(2-ethyl-6-methylphenyl)amino]anthraquinone"
1500	C007-244-52A	41642-51-7		"N-{2-[(2,6-Dicyano-4-nitrophenyl)diazenyl]-5-(diethylamino)phenyl}acetamide"
1501	C007-332-59A	41892-01-7		(3-Chloro-2-hydroxypropyl)(dodecyl)(dimethyl)ammonium chloride
1502	C007-445-63A	42268-60-0		2-(1-Naphthylmethyl)benzimidazole
1503	C005-565-41A	42272-70-8		4-Pentadecylidene-3-tetradecyloxetan-2-one
1504	C007-519-44A	42370-41-2		"Trans-5-hydroxy-alpha,alpha,4-trimethylcyclohex-3-ene-1-methanol"
1505	C007-292-20A	42445-78-3		"N,N'''-ethylenebis[1,3,5-triazine-2,4,6-triamine]"
1506	C017-671-68A	42492-22-8		N(2)-Dodecanoyl-L-Arginine
1507	C007-339-19A	42530-36-9		"Benzoic acid, 2-[4-[ethyl(4-methylphenyl)amino]-2-hydroxybenzoyl]-"
1508	C007-481-90A	42553-22-0		"1,4-Benzenedicarboxylic acid, polymer with hexahydro-2H-azepin-2-one and 4,4'-methylenebis[cyclohexanamine]"
1509	C007-444-27A	42596-02-1		Dilithium terephthalate
1510	C007-495-46A	42768-03-6		"Polymer[1,4-bis(chloromethyl)benzene/1,4-diazabicyclo[2.2.2]octane]"
1511	C007-932-86A	42774-15-2		"N,N'-Bis(2,2,6,6-tetramethyl-4-piperidinyl)isophthalamide"
1512	C007-219-75A	42783-06-2		"2,2'-[[4-[(3,5-dinitro-2-thienyl)azo]phenyl]imino]bisethyl diacetate"
1513	C007-435-59A	42822-86-6		"2-hydroxy-alpha,alpha,4-trimethylcyclohexanemethanol"
1514	C007-280-78A	42824-02-2		2-Phenylpropan-2-yl 2-ethylperoxyhexanoate
1515	C007-328-03A	42829-14-1		"3,3,4-Trichloro-1,1-dioxo-1lambda(6)-thiolane"
1516	C006-978-85A	42844-93-9		"(SP-4-2)-[1,1'-{(2-Oxo-2,3-dihydro-1H-benzimidazole-5,6-diyl)bis[azanylylidene-kappaN-methylylidene]}bis(naphthalen-2-olato-kappaO)]nickel"
1517	C007-495-35A	42882-31-5		"1-Naphthalenemethanamine, .alpha.-methyl-"
1518	C007-338-39A	43035-18-3		Calcium bis{4-[3-({2-hydroxy-3-[(4-methoxyphenyl)carbamoyl]-1-naphthyl}diazenyl)-4-methylbenzamido]benzenesulfonate}
1519	C007-275-53A	43063-09-8		"2-Propenamide, 2-methyl-N-[4-(phenylamino)phenyl]-, polymer with 1,3-butadiene and 2-propenenitrile"
1520	C006-641-13A	43083-12-1		"1,1,1-trimethoxybutane"
1521	C007-310-48A	43141-69-1		"Phenol, 3-(dibutylamino)-"
1522	C007-283-63A	43205-09-0		"Hexasodium 2,2'-(ethene-1,2-diylbis{(3-sulfonato-4,1-phenylene)imino[6-(4-chlorophenoxy)-1,3,5-triazine-4,2-diyl]imino})dibenzene-1,4-disulfonate"
1523	C007-457-04A	44565-27-7		4-Amino-2-methylbutan-1-ol
1524	C005-565-52A	44992-01-0		[2-(Acryloyloxy)ethyl]trimethyl ammonium chloride
1525	C007-604-56A	45019-22-5		2-Methylhexyl acrylate
1526	C005-908-34A	45021-77-0		Trimethyl-3-[(1-oxoallyl)amino]propyl ammonium chloride
1527	C007-328-36A	45644-21-1		(6-Chloro-2-pyridyl)amine
1528	C007-471-08A	46341-50-8		Cyclohexyl hydrogen -2-butenedioate
1529	C007-411-55A	46472-20-2		"Ammonium 3-bromo-1,7-dimethyl-2-oxobicyclo[2.2.1]-7-heptylmethanesulfonate"
1530	C007-513-86A	46492-07-3		"Disodium anthracene-9,10-bis(olate)"
1531	C007-357-11A	46765-25-7		3-[1-(4-Hydroxyphenyl)-1-methylethyl]phenol
1532	C006-319-52A	46917-07-1		benzyl[2-(methacryloyloxy)ethyl](dimethyl)ammonium chloride
1533	C007-244-41A	47268-66-6		"2-[3-(Dimethylamino)propyl]-6-methoxy-1H-benzo[de]isoquinoline-1,3(2H)-dione"
1534	C006-641-57A	47465-97-4		"3,3-Bis(4-hydroxy-3-methylphenyl)indolin-2-one"
1535	C007-343-98A	48044-21-9		"Ethanol, 2,2'-[(hydroxymethyl)imino]bis-"
1536	C005-908-56A	48145-04-6		2-Phenoxyethyl acrylate
1537	C007-396-00A	49543-63-7		4-tert-butylbenzylthiol
1538	C006-979-09A	49651-10-7		(T-4)-Dibromidobis[tri-m-tolylphosphane-kappaP]cobalt
1539	C007-320-52A	49705-98-8		"Benzyl [(2S,3R)-1-amino-3-hydroxy-1-oxobutan-2-yl]carbamate"
1540	C007-443-03A	49805-30-3		2-Azabicyclo[2.2.1]hept-5-en-3-one
1541	C006-158-87A	50292-91-6		"3,3-bis(1-butyl-2-methyl-1H-indol-3-yl)phthalide"
1542	C007-385-16A	50292-92-7		"3,3-Bis(2-methyl-1-pentyl-3-indolyl)phthalide"
1543	C007-266-85A	50292-95-0		"3,3-Bis(2-methyl-1-octyl-1H-indol-3-yl)isobenzofuran-1(3H)-one"
1544	C007-248-83A	50293-29-3		"Furo[3,4-b]pyridin-5(7H)-one, 7,7-bis(1-ethyl-2-methyl-1H-indol-3-yl)-"
1545	C007-329-83A	50326-38-0		"1,1'-[sulphonylbis(p-phenyleneoxy)]dipropan-2-ol"
1546	C007-433-44A	50454-07-4		Trisodium 2-[2-(carboxylatoethyl)thio]succinate
1547	C007-219-64A	50540-61-9		"Sodium 4-bromo-2,5-dichlorophenolate"
1548	C005-908-89A	50639-37-7		"3,5-Bis(6-isocyanatohexyl)-1,3,5-oxadiazinane-2,4,6-trione"
1549	C007-248-94A	50668-46-7		"Furo[3,4-b]pyridin-7(5H)-one, 5,5-bis(1-ethyl-2-methyl-1H-indol-3-yl)-"
1550	C007-508-05A	50763-72-9		"rel-(R)-4-Hydroxy-4-[(R,E)-3-hydroxybut-1-en-1-yl]-3,5,5-trimethylcyclohex-2-en-1-one"
1551	C007-508-16A	50763-73-0		"rel-(R)-4-Hydroxy-4-[(S,E)-3-hydroxybut-1-en-1-yl]-3,5,5-trimethylcyclohex-2-en-1-one"
1552	C007-207-01A	50795-27-2		N-Acetylneuraminic acid dihydrate
1553	C005-909-14A	50849-47-3		2-[(Hydroxyimino)methyl]-4-nonylphenol
1554	C006-642-71A	50893-36-2		1-chloroethyl ethyl carbonate
1555	C007-283-96A	50933-33-0		"Hexadeca-7,11-dien-1-yl acetate"
1556	C007-508-38A	50991-15-6		"rel-(1R,2S)-2-Isopropyl-1,1'-bi(cyclohexane)"
1557	C007-508-49A	50991-16-7		"rel-(1R,2R)-2-Isopropyl-1,1'-bi(cyclohexane)"
1558	C023-212-51A	51002-10-9	(?1)	"Octahydro-1H-4,7-methanoindenol"
1559	C007-518-53A	51006-81-6		"3,5-Dimethyl-3-hexen-1-yne"
1560	C007-313-88A	51006-92-9		"1-Hexyne, 5-methyl-3-methylene-"
1561	C007-233-24A	51016-63-8		"3,3'-[(2,5-dichloro-1,4-phenylene)diimino]bis[1H-isoindol-1-one]"
1562	C007-500-10A	51063-55-9		2-Chloropropionanilide
1563	C007-295-15A	51200-87-4		"4,4-Dimethyl-1,3-oxazolidine"
1564	C004-985-48A	51235-04-2		hexazinone
1565	C007-233-68A	51248-73-8		2-methoxyethyl N-[3-(acetylamino)-4-[(2-chloro-4-nitrophenyl)azo]phenyl]-N-(2-cyanoethyl)-beta-alaninate
1566	C007-228-09A	51249-07-1		"1-(2-ethylhexyl)-1,2-dihydro-6-hydroxy-4-methyl-5-[(2-nitrophenyl)azo]-2-oxonicotinonitrile"
1567	C007-341-61A	51308-99-7		"1-Nonanol, 9-chloro-"
1568	C006-643-40A	51410-72-1		(3-Methacrylamidopropyl)(trimethyl)ammonium chloride
1569	C006-643-73A	51431-08-4		(R)-Amino(4-hydroxyphenyl)acetyl chloride monohydrochloride
1570	C020-735-14A	51443-71-1		Hexan-2-yl acrylate
1571	C007-481-45A	51459-30-4		Polymer[.epsilon.-caprolactam/12-dodecanelactam/hexamethylenediamine dodecanedioate(1:1)]
1572	C007-399-51A	51476-98-3		"7a-Methyltetrahydro[1,3]oxazolo[2,3-b][1,3]oxazole"
1573	C007-504-29A	51607-94-4		"(7E,11Z)-Hexadeca-7,11-dien-1-yl acetate"
1574	C007-220-36A	51632-29-2		3-Phenoxybenzyl cyanide
1575	C007-406-18A	51651-40-2		Nonanedial
1576	C007-225-14A	51673-64-4		Methyl 3-oxoisobutyrate
1577	C006-234-54A	51868-46-3		"N-[2-[(2-bromo-4,6-dinitrophenyl)azo]-5-(diallylamino)-4-methoxyphenyl]acetamide"
1578	C007-262-10A	51877-44-2		"N,N',N''-Tris(isopropylsulfanyl)phosphoric trianilide"
1579	C004-868-99A	51877-74-8		"3-Phenoxybenzyl (1R,3S)-3-(2,2-dichlorovinyl)-2,2-dimethylcyclopropane-1-carboxylate"
1580	C007-330-00A	52070-73-2		"Ethyl 2-(4-acetyl-1-piperazinyl)-8-ethyl-5,8-dihydro-5-oxopyrido[2,3-d]pyrimidine-6-carboxylate"
1581	C006-644-97A	52130-17-3		3-Amino-2-methylbenzoic acid
1582	C007-391-00A	52174-99-9		"2-O-sulfo-L-ascorbic acid,dipotassium salt"
1583	C007-220-58A	52177-14-7		N-Ethyl-N-[2-(methanesulfonamido)ethyl]-3-methyl-4-nitroaniline
1584	C007-422-83A	52185-43-0		"6-Chloro-N,N'-bis(2,2,6,6-tetramethyl-4-piperidyl)-1,3,5-triazine-2,4-diamine"
1585	C007-392-68A	52238-69-4		"Disodium 3,3'-({6-[bis(2-hydroxyethyl)amino]-1,3,5-triazine-2,4-diyl}bis[imino(3-methoxy-4,1-phenylene)diazenediyl])dibenzenesulfonate"
1586	C007-247-47A	52238-92-3		"4,4'-Bis{[2-chloro-5-(trifluoromethyl)phenyl]diazenyl}-3,3'-dihydroxy-N,N'-(2,5-dichloro-1,4-phenylene)bis(2-naphthamide)"
1587	C007-332-82A	52255-41-1		Polymer(ethylene/butyl acrylate/methacrylic acid)
1588	C007-484-41A	52255-42-2		Sodium salt of polymer of butyl acrylate / ethene / methacrylic acid
1589	C007-395-75A	52301-18-5		"Benzene, [tris[(1-methylethenyl)oxy]silyl]-"
1590	C007-499-44A	52314-67-7		"3-(2,2-dichlorovinyl)-2,2-dimethylcyclopropanecarbonyl chloride"
1591	C007-492-84A	52315-06-7		Hydroxy(3-phenoxyphenyl)acetonitrile
1592	C006-140-66A	52315-75-0		(S)-2-Amino-6-dodecanamidohexanoic acid
1593	C006-645-44A	52334-81-3		2-chloro-5-(trifluoromethyl)pyridine
1594	C006-796-90A	52341-32-9		"3-Phenoxybenzyl trans-3-(2,2-dichlorovinyl)-2,2-dimethylcyclopropane-1-carboxylate"
1595	C006-797-03A	52341-33-0		"3-Phenoxybenzyl cis-3-(2,2-dichlorovinyl)-2,2-dimethylcyclopropane-1-carboxylate"
1596	C007-245-43A	52372-36-8		"3-(diethylamino)-7-oxo-7H-[1]benzopyrano[3',2':3,4]pyrido[1,2-a]benzimidazole-6-carbonitrile"
1597	C007-243-83A	52372-39-1		"3-(diethylamino)-7-imino-7H-[1]benzopyrano[3',2':3,4]pyrido[1,2-a]benzimidazole-6-carbonitrile"
1598	C007-372-84A	52431-78-4		"1-(4-Hydroxyphenyl)-1,2-dihydro-5H-tetrazole-5-thione"
1599	C005-910-53A	52556-42-0		Sodium 3-(allyloxy)-2-hydroxypropane-1-sulfonate
1600	C007-206-10A	52578-48-0		3-carboxylato-1-(2-hydroxyethyl)pyridinium
1601	C006-277-63A	52591-27-2		"2-Propenoic acid, 3,3,4,4,5,5,6,6,6-nonafluorohexyl ester"
1602	C007-271-88A	52599-24-3		"Thiourea, N-(1,1-dimethylethyl)-N'-(1-methylethyl)-"
1603	C004-689-66A	52645-53-1		"3-Phenoxybenzyl 3-(2,2-dichlorovinyl)-2,2-dimethylcyclopropanecarboxylate"
1604	C007-240-76A	52697-38-8		"N-[2-[(2-bromo-4,6-dinitrophenyl)azo]-5-(diethylamino)phenyl]acetamide"
1605	C006-688-20A	52698-46-1		"1,1,1-Trimethoxy-2-methylpropane"
1606	C007-511-04A	52743-56-3		"cis-2,4-Di-tert-butylcyclohexanone"
1607	C007-501-01A	52830-64-5		"N,N'-(1,5-Naphthylene)bis[4-(2,3-dichloro-1-phenylazo)-3-hydroxy-2-naphthoamide]"
1608	C007-259-88A	52831-04-6		"2-Propenoic acid, polymer with ethenylbenzene and (1-methylethenyl)benzene"
1609	C007-226-38A	52846-56-7		"N-(2,3-dihydro-2-oxo-1H-benzimidazol-5-yl)-2-[(4-nitrophenyl)azo]-3-oxobutyramide"
1610	C006-646-24A	52950-18-2		(R)-(2-Chlorophenyl)hydroxyacetic acid
1611	C007-250-91A	52985-51-0		"Polymer[adipic acid/.epsilon.-caprolactam/hexamethylenediamine/isophthalic acid/4,4'-methylenedi(cyclohexanamine)]"
1612	C007-504-30A	53042-81-2		"(7E,11E)-Hexadeca-7,11-dien-1-yl acetate"
1613	C006-688-31A	53054-76-5		2-(4-pyridyl)ethanesulphonic acid
1614	C007-208-36A	53185-52-7		"3-Methoxy-N,N-dimethylpropanamide"
1615	C007-514-00A	53250-83-2		2-Chloro-4-mesylbenzoic acid
1616	C007-395-20A	53279-92-8		2-hydroxy-4-phenylbutyronitrile
1617	C007-390-08A	53347-62-9		"2,3-Epoxypropyl 1,2,3,4,4a,9,10,10a-octahydro-7-isopropyl-1,4a-dimethyl-1-phenanthrenecarboxylate"
1618	C007-408-23A	53384-55-7		Monoperoxydodecanedioic acid
1619	C007-340-14A	53396-76-2		Iron(3+) tris(diphenyl phosphate)
1620	C005-910-86A	53408-94-9		Tin(2+) dimethanesulfonate
1621	C007-306-25A	53512-20-2		"2,5-Dioxopyrrolidin-1-yl 4-hydroxy-1,5-naphthyridine-3-carboxylate"
1622	C007-407-87A	53580-39-5		Ethyl N-(methacryloyl)carbamate
1623	C007-413-59A	53636-65-0		"2,3-Pyridinedicarboxylic acid, 5-methyl-"
1624	C007-217-26A	53640-62-3		"Acetic acid ethenyl ester, polymer with 3a,4,7,7a-tetrahydro-4,7-methano-1H-indene"
1625	C007-220-92A	53640-63-4		"2-Propen-1-ol, polymer with 3a,4,7,7a-tetrahydro-4,7-methano-1H-indene"
1626	C007-228-98A	53710-52-4		"2-Propenoic acid, 2-hydroxypropyl ester, polymer with chloroethene"
1627	C007-283-52A	53780-33-9		"N-(5-amino-2,4-dimethylphenyl)acetamide"
1628	C007-400-27A	53797-34-5		"(2R,3S,4R,5R,6R)-5-Amino-2-aminomethyl-6-[(1R,2R,3S,4R,6S)-4,6-diamino-2,3-dihydroxycyclohexyloxy]tetrahydro-2H-pyran-3,4-diol hydrochloride"
1629	C007-452-60A	53815-74-0		"3-amino-2,1-benzisothiazole-5-sulphonic acid"
1630	C006-379-49A	53910-28-4		"Disodium salt of (R)-5-[(S)-1,2-dihydroxyethyl]-4-hydroxy-2-oxo-2,5-dihydrofuran-3-yl hydrogen sulfate"
1631	C006-277-74A	53939-28-9		(Z)-Hexadec-11-enal
1632	C007-274-62A	53950-33-7		"N-[2-[(2-bromo-4,6-dinitrophenyl)azo]-5-[(2-cyanoethyl)amino]-4-methoxyphenyl]acetamide"
1633	C007-351-19A	54079-53-7		[[4-[[2-(4-cyclohexylphenoxy)ethyl]ethylamino]-2-methylphenyl]methylene]malononitrile
1634	C007-282-72A	54091-06-4		1-Bromo-4-[(chloromethyl)sulfonyl]benzene
1635	C007-519-55A	54164-89-5		"Cis-5-hydroxy-alpha,alpha,4-trimethylcyclohex-3-ene-1-methanol"
1636	C007-330-99A	54229-13-9		[2-({4-[(2-Chloro-4-nitrophenyl)diazenyl]phenyl}(ethyl)amino)ethyl](2-hydroxypropyl)(dimethyl)ammonium chloride
1637	C007-506-56A	54229-31-1		2-(2-Hydroxyethoxy)ethyl formate
1638	C007-318-11A	54322-31-5		4-(2-Bromoethyl)benzenesulfonic acid
1639	C007-275-31A	54380-33-5		3-Chloro-2-hydroxypropan-1-yl 2-(methacryloyloxy)ethyl phthalate
1640	C007-273-60A	54406-43-8		"4-Hepten-1-yn-3-ol, 4-methyl-"
1641	C007-497-06A	54406-48-3		"4-Methylhept-4-en-1-yn-3-yl 2,2-dimethyl-3-(2-methylprop-1-en-1-yl)cyclopropanecarboxylate"
1642	C007-229-01A	54480-56-7		"Phosphoramidic acid, bis(2-hydroxyethyl)-, bis(1-methylethyl) ester"
1643	C007-310-93A	54497-00-6		"Acetic acid, propoxy-"
1644	C006-647-37A	54512-75-3		1-bromo-5-chloropentane
1645	C007-330-66A	54527-65-0		2-[Benzyl(methyl)amino]ethyl acetoacetate
1646	C007-315-15A	54545-50-5		"2-Butenedioic acid (2Z)-, 1-ethyl ester, polymer with ethene and methyl 2-propenoate"
1647	C007-482-03A	54545-78-7		Polymer(.epsilon.-caprolactam/hexamethylenediamine adipate (1:1)/hexamethylenediamine dodecanedioate (1:1)/12-dodecanelactam)
1648	C007-398-15A	54574-00-4		3-(4-Diethylamino-2-ethoxyphenyl)-3-(2-methyl-1-octyl-3-indolyl)phthalide
1649	C005-448-58A	54574-82-2		2-[4-(Dibutylamino)salicyloyl]benzoic acid
1650	C007-296-17A	54590-72-6		"Polymer[1,4-cyclohexanedimethanol/isophthalic acid/2,2'-oxydi(ethanol)/sodium dihydrogen 5-sulfonatoisophthalate]"
1651	C007-301-47A	54637-02-4		"2-Methyl-5-(octadecan-2-yl)benzene-1,4-diol"
1652	C007-461-05A	54639-48-4		"Benzhydryl (6R,7R)-3-hydroxy-8-oxo-7-(2-phenylacetamido)-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate"
1653	C007-342-52A	54660-00-3		"3,6-Diphenyl-2,5-dihydropyrrolo[3,4-c]pyrrole-1,4-dione"
1654	C007-335-33A	54667-43-5		"Poly(oxy-1,4-butanediyl), .alpha.-(4-aminobenzoyl)-.omega.-[(4-aminobenzoyl)oxy]-"
1655	C007-345-36A	54675-89-7		"Polymer(1,1-difluoroethylene/1-propene/tetrafluoroethylene)"
1656	C004-868-88A	54774-45-7		"3-Phenoxybenzyl (1R,3R)-3-(2,2-dichlorovinyl)-2,2-dimethylcyclopropane-1-carboxylate"
1657	C006-797-14A	54774-46-8		"3-Phenoxybenzyl (1S,3S)-3-(2,2-dichlorovinyl)-2,2-dimethylcyclopropane-1-carboxylate"
1658	C006-797-25A	54774-47-9		"3-Phenoxybenzyl (1S,3R)-3-(2,2-dichlorovinyl)-2,2-dimethylcyclopropane-1-carboxylate"
1659	C007-282-27A	54819-86-2		Butyl 2-chloropropionate
1660	C004-811-78A	54839-24-6		2-Ethoxy-1-methylethyl acetate
1661	C007-460-25A	54914-37-3		"1,3,3-trimethyl-N-(2-methylpropylidene)-5-[(2-methylpropylidene)amino]cyclohexanemethylamine"
1662	C006-234-65A	54914-85-1		"Benzene, 1,1'-[1,2-ethanediylbis(oxy)]bis[3-methyl-"
1663	C007-509-85A	55011-44-4		"3,7-Diamino-2,8-dimethyldibenzo[b,d]thiophene 5,5-dioxide"
1664	C007-245-10A	55036-71-0		1-[2-(2-Hydroxyethoxy)ethyl]-3-phenyl-2-thiohydantoin
